vessel_class,gap_hours,iuu_caught,spherical_distances,eez_check,Ocean List New whose false were in OG
drifting_longlines,49.86666667,0,28.03831078,1,pacific
drifting_longlines,200.9333333,0,45.25427893,1,atlantic
drifting_longlines,51.38333333,0,11.46370197,0,atlantic
drifting_longlines,19.08333333,0,29.69068302,1,atlantic
drifting_longlines,25.98333333,0,393.847234,1,indian
drifting_longlines,17.06666667,0,25.21027976,1,atlantic
drifting_longlines,25.86666667,0,32.99064493,0,atlantic
drifting_longlines,24.98333333,0,18.1042456,0,indian
drifting_longlines,13.18333333,0,166.4706203,0,indian
drifting_longlines,13.6,0,62.31934418,1,indian
drifting_longlines,12.36666667,0,94.83929746,1,indian
drifting_longlines,18.71666667,0,2.857251349,1,indian
drifting_longlines,12.56666667,0,54.40108233,1,indian
drifting_longlines,19.71666667,0,119.3808824,1,indian
drifting_longlines,13.03333333,0,17.25076509,1,indian
drifting_longlines,76.25,0,151.1381309,1,indian
drifting_longlines,155.8166667,0,373.5344977,0,indian
drifting_longlines,17.86666667,0,200.0833698,0,indian
drifting_longlines,12.46666667,0,175.2818088,0,indian
drifting_longlines,18.51666667,0,64.55014567,0,indian
drifting_longlines,23.5,0,45.39602619,0,indian
drifting_longlines,76.16666667,0,111.9612209,0,indian
drifting_longlines,15.96666667,0,24.63109182,0,indian
drifting_longlines,12.83333333,0,29.18549037,0,indian
drifting_longlines,12.03333333,0,148.5061836,1,indian
drifting_longlines,41.51666667,0,59.37866754,1,indian
drifting_longlines,418.9333333,0,1335.805872,0,indian
drifting_longlines,21.33333333,0,29.29550665,1,indian
drifting_longlines,16.28333333,0,13.22428205,1,indian
drifting_longlines,38.5,0,30.23312922,0,indian
drifting_longlines,147.1333333,0,108.3016605,0,indian
drifting_longlines,36.05,0,255.3787302,0,indian
drifting_longlines,22.2,0,87.39665928,0,indian
drifting_longlines,38.98333333,0,117.4814732,1,indian
drifting_longlines,97.81666667,0,29.57750628,0,indian
drifting_longlines,53.46666667,0,12.50166428,0,indian
drifting_longlines,15.61666667,0,30.78197655,0,indian
drifting_longlines,679.0166667,0,903.9834723,1,indian
drifting_longlines,22.41666667,0,68.0801932,0,indian
drifting_longlines,54.15,0,144.9875887,0,atlantic
drifting_longlines,14.43333333,0,159.7158864,1,pacific
drifting_longlines,146.0666667,0,476.2132973,0,pacific
drifting_longlines,279.7833333,0,160.5488677,0,pacific
drifting_longlines,85.31666667,0,52.73743178,0,pacific
drifting_longlines,24.5,0,22.30429194,0,pacific
drifting_longlines,314.15,0,58.27083183,0,atlantic
drifting_longlines,22.63333333,0,64.12650812,0,pacific
drifting_longlines,12.56666667,0,94.82428861,1,pacific
drifting_longlines,15.65,0,9.926340705,0,pacific
drifting_longlines,15.56666667,0,77.59414552,0,indian
drifting_longlines,18.43333333,0,18.22413248,0,indian
drifting_longlines,37.23333333,0,298.8171379,0,indian
drifting_longlines,29.56666667,0,297.6155278,0,indian
drifting_longlines,17.66666667,0,27.54127813,0,indian
drifting_longlines,13.55,0,10.8450596,0,indian
drifting_longlines,17.75,0,129.2312548,0,indian
drifting_longlines,14.65,0,13.87158277,0,indian
drifting_longlines,21.28333333,0,136.9808916,0,pacific
drifting_longlines,34.48333333,0,83.69543354,1,pacific
drifting_longlines,12.96666667,0,71.76394004,0,pacific
drifting_longlines,36.53333333,0,97.9351733,0,pacific
drifting_longlines,16.63333333,0,90.94453688,0,indian
drifting_longlines,18.31666667,0,8.887738815,1,atlantic
drifting_longlines,12.38333333,0,12.11582952,0,pacific
drifting_longlines,1102.05,0,1714.877342,0,pacific
drifting_longlines,17.86666667,0,7.205886389,0,pacific
drifting_longlines,17.08333333,0,36.22375501,1,pacific
drifting_longlines,30.15,0,30.97726374,0,indian
drifting_longlines,12.28333333,0,17.07731098,0,indian
drifting_longlines,14.45,0,19.28891912,1,pacific
drifting_longlines,12,0,8.525448225,0,pacific
drifting_longlines,14.66666667,0,86.26494973,0,pacific
drifting_longlines,60.23333333,0,52.88786122,0,atlantic
drifting_longlines,1811.833333,0,332.8587544,1,atlantic
drifting_longlines,22.68333333,0,300.9257551,0,atlantic
drifting_longlines,210.6333333,0,1061.014648,0,atlantic
drifting_longlines,17.51666667,0,57.30403252,0,pacific
drifting_longlines,13.46666667,0,121.5272212,1,pacific
drifting_longlines,23.11666667,0,9.232656054,0,atlantic
drifting_longlines,15.03333333,0,18.78306256,0,indian
drifting_longlines,33.1,0,146.9518873,0,indian
drifting_longlines,27.6,0,40.06044209,0,indian
drifting_longlines,444.9,0,164.8183656,0,pacific
drifting_longlines,533.0833333,0,1860.084361,0,atlantic
drifting_longlines,16.4,0,28.04827797,0,atlantic
drifting_longlines,26.03333333,0,85.67402488,0,atlantic
drifting_longlines,14.71666667,0,13.25667474,0,atlantic
drifting_longlines,304.7333333,0,695.6865192,0,atlantic
drifting_longlines,638.2833333,0,1146.194415,0,atlantic
drifting_longlines,25.61666667,0,41.6607327,0,atlantic
drifting_longlines,117.3166667,0,1564.286532,0,atlantic
drifting_longlines,48.23333333,0,714.6050232,0,pacific
drifting_longlines,1049.45,0,945.8681933,0,atlantic
drifting_longlines,74.26666667,0,68.8370944,0,atlantic
drifting_longlines,60.61666667,0,202.8069542,1,atlantic
drifting_longlines,305,0,217.2780594,1,atlantic
drifting_longlines,405.3166667,0,1715.628716,0,atlantic
drifting_longlines,139.9166667,0,44.84197125,0,pacific
drifting_longlines,16.75,0,93.375535,0,pacific
drifting_longlines,17.01666667,0,31.02834411,0,pacific
drifting_longlines,16.06666667,0,121.729208,0,atlantic
drifting_longlines,20.16666667,0,269.8104383,0,atlantic
drifting_longlines,18.28333333,0,227.4509689,0,atlantic
drifting_longlines,364.95,0,676.0296058,0,atlantic
drifting_longlines,35.1,0,83.41214799,0,atlantic
drifting_longlines,18.8,0,286.6715378,0,pacific
drifting_longlines,12.63333333,0,134.5821571,1,atlantic
drifting_longlines,412.2333333,0,1228.364276,0,atlantic
drifting_longlines,19.31666667,0,71.74098975,0,pacific
drifting_longlines,16.3,0,226.4380065,0,pacific
drifting_longlines,44.11666667,0,33.40306658,0,atlantic
drifting_longlines,40.01666667,0,370.7837901,1,atlantic
drifting_longlines,21.33333333,0,141.5741065,0,atlantic
drifting_longlines,28.3,0,133.276851,0,atlantic
drifting_longlines,36.33333333,0,45.68529827,0,pacific
drifting_longlines,30.28333333,0,22.17697149,0,atlantic
drifting_longlines,166.85,0,86.83596413,0,atlantic
drifting_longlines,47.15,0,319.9152359,0,atlantic
drifting_longlines,434.2,0,612.9320465,0,pacific
drifting_longlines,42.51666667,0,272.6740933,0,pacific
drifting_longlines,27.65,0,52.00996953,0,pacific
drifting_longlines,49.05,0,40.63002564,0,pacific
drifting_longlines,37.98333333,0,25.85683172,0,pacific
drifting_longlines,193.0166667,0,102.0143836,0,atlantic
drifting_longlines,104.3833333,0,73.6140656,0,pacific
drifting_longlines,42.58333333,0,55.58439703,0,pacific
drifting_longlines,30.41666667,0,191.168683,0,pacific
drifting_longlines,493.6,0,681.8376679,0,pacific
drifting_longlines,79.5,0,1555.153666,0,pacific
drifting_longlines,197.7,0,2239.148332,0,pacific
drifting_longlines,166.5166667,0,1499.497589,0,pacific
drifting_longlines,34.01666667,0,37.31187409,0,pacific
drifting_longlines,48.15,0,741.9092063,0,pacific
drifting_longlines,28.43333333,0,107.0455447,0,pacific
drifting_longlines,173.5333333,0,61.11201984,0,pacific
drifting_longlines,154.4333333,0,1744.274941,1,pacific
drifting_longlines,15.75,0,77.66523629,0,atlantic
drifting_longlines,983.7,0,1502.939504,1,pacific
drifting_longlines,14.93333333,0,224.4182165,0,atlantic
drifting_longlines,42.91666667,0,71.81009677,0,indian
drifting_longlines,71.68333333,0,39.58215514,0,indian
drifting_longlines,218.05,0,663.3514216,0,indian
drifting_longlines,145.1,0,226.4288238,0,indian
drifting_longlines,25.38333333,0,22.91472615,0,atlantic
drifting_longlines,15.83333333,0,54.01568922,0,indian
drifting_longlines,54.55,0,99.71678441,0,atlantic
drifting_longlines,25.15,0,98.02098194,0,atlantic
drifting_longlines,17.5,0,229.46345,0,atlantic
drifting_longlines,351.4333333,0,109.0091842,1,atlantic
drifting_longlines,91.13333333,0,138.1787649,1,atlantic
drifting_longlines,13.65,0,168.9004191,0,atlantic
drifting_longlines,23.6,0,14.8401784,1,atlantic
drifting_longlines,45.51666667,0,68.18732182,0,atlantic
drifting_longlines,41.35,0,466.182428,0,atlantic
drifting_longlines,259,0,137.7837042,0,atlantic
drifting_longlines,36.31666667,0,103.5761047,0,atlantic
drifting_longlines,80.75,0,46.06067235,0,pacific
drifting_longlines,25.4,0,172.4951871,0,pacific
drifting_longlines,136.3833333,0,813.7039747,1,pacific
drifting_longlines,27.53333333,0,23.46532157,0,pacific
drifting_longlines,13.68333333,0,21.43151653,1,atlantic
drifting_longlines,19.58333333,0,24.46139786,0,pacific
drifting_longlines,13.1,0,33.51631544,0,pacific
drifting_longlines,18.85,0,89.8624138,0,pacific
drifting_longlines,14.35,0,51.45288567,0,pacific
drifting_longlines,169.2166667,0,480.2554501,0,pacific
drifting_longlines,15.45,0,272.3011823,0,pacific
drifting_longlines,15.28333333,0,80.96099981,0,pacific
drifting_longlines,410.9833333,0,698.9533649,1,pacific
drifting_longlines,12.81666667,0,65.29229271,0,pacific
drifting_longlines,12.28333333,0,49.45398369,0,pacific
drifting_longlines,12,0,59.00326727,0,pacific
drifting_longlines,23.66666667,0,11.12953426,0,pacific
drifting_longlines,435.3833333,0,102.0317849,1,pacific
drifting_longlines,161.1833333,0,22.8146434,0,pacific
drifting_longlines,290,0,74.80608347,1,pacific
drifting_longlines,17.43333333,0,11.5599577,0,pacific
drifting_longlines,16.73333333,0,91.69406012,1,pacific
drifting_longlines,39.95,0,205.3657048,0,pacific
drifting_longlines,31.41666667,0,43.23574918,1,pacific
drifting_longlines,14.8,0,172.0705958,0,pacific
drifting_longlines,463.7833333,0,418.0535512,0,pacific
drifting_longlines,126.15,0,214.4353561,0,pacific
drifting_longlines,18.71666667,0,192.8140381,1,pacific
drifting_longlines,439.0166667,0,1201.412046,1,pacific
drifting_longlines,20.48333333,0,178.1593345,1,pacific
drifting_longlines,154.05,0,417.617337,1,pacific
drifting_longlines,80.6,0,165.5297525,0,pacific
drifting_longlines,14.65,0,187.368453,0,pacific
drifting_longlines,15.53333333,0,183.4561868,0,pacific
drifting_longlines,22.65,0,182.2090138,0,pacific
drifting_longlines,170.0333333,0,644.7888944,0,pacific
drifting_longlines,16.86666667,0,166.0716656,0,pacific
drifting_longlines,159.9333333,0,20.59984829,0,pacific
drifting_longlines,13.45,0,182.4392055,0,pacific
drifting_longlines,368.4833333,0,97.56535304,1,pacific
drifting_longlines,47.16666667,0,526.5552323,1,pacific
drifting_longlines,34.21666667,0,34.49787416,1,pacific
drifting_longlines,407.2,0,875.1623179,0,pacific
drifting_longlines,138.3333333,0,452.0352479,1,pacific
drifting_longlines,211.1666667,0,145.8066856,1,pacific
drifting_longlines,241.5666667,0,1056.85564,0,pacific
drifting_longlines,180.55,0,940.2201006,0,pacific
drifting_longlines,189.4,0,1497.508966,1,pacific
drifting_longlines,18.16666667,0,125.0635102,0,pacific
drifting_longlines,127.45,0,960.3023793,0,pacific
drifting_longlines,12.56666667,0,135.8775501,0,pacific
drifting_longlines,99.36666667,0,399.9168729,0,pacific
drifting_longlines,64.96666667,0,26.92544268,1,pacific
drifting_longlines,79.4,0,287.6828266,1,pacific
drifting_longlines,14.16666667,0,155.8751035,0,pacific
drifting_longlines,40.73333333,0,610.586389,0,pacific
drifting_longlines,18.81666667,0,105.1206136,0,pacific
drifting_longlines,16.71666667,0,78.46851042,0,pacific
drifting_longlines,38.38333333,0,338.248204,1,pacific
drifting_longlines,278.7833333,0,265.993525,0,pacific
drifting_longlines,233.3,0,502.0689106,0,pacific
drifting_longlines,128.9666667,0,465.2516417,1,pacific
drifting_longlines,14.2,0,76.64784719,0,pacific
drifting_longlines,65.35,0,529.3157806,0,pacific
drifting_longlines,98.43333333,0,492.0049604,0,pacific
drifting_longlines,13.38333333,0,40.63235708,0,pacific
drifting_longlines,14.2,0,29.35249657,0,pacific
drifting_longlines,16.83333333,0,107.832126,1,pacific
drifting_longlines,21.83333333,0,68.33470175,0,pacific
drifting_longlines,20.75,0,196.6895984,0,pacific
drifting_longlines,33.63333333,0,85.7775681,0,pacific
drifting_longlines,13.53333333,0,143.9708969,1,pacific
drifting_longlines,267.45,0,1829.687432,0,pacific
drifting_longlines,51.38333333,0,33.58148361,1,pacific
drifting_longlines,97.51666667,0,67.4745137,1,pacific
drifting_longlines,19.76666667,0,32.50680824,1,pacific
drifting_longlines,13.98333333,0,21.86714928,0,atlantic
drifting_longlines,333.8666667,0,1724.376612,0,atlantic
drifting_longlines,194.4333333,0,61.14037695,0,pacific
drifting_longlines,13.43333333,0,4.867146839,0,pacific
drifting_longlines,110.9833333,0,224.5786301,0,pacific
drifting_longlines,32.48333333,0,59.15555182,0,atlantic
drifting_longlines,22.56666667,0,9.404078408,0,atlantic
drifting_longlines,55.73333333,0,789.6604801,1,pacific
drifting_longlines,12.31666667,0,65.29284461,0,pacific
drifting_longlines,26.93333333,0,514.6450855,0,atlantic
drifting_longlines,19.86666667,0,170.7388469,0,pacific
drifting_longlines,23.96666667,0,48.65690471,0,pacific
drifting_longlines,19.55,0,84.3657758,0,pacific
drifting_longlines,19.38333333,0,88.91025459,0,pacific
drifting_longlines,15.75,0,52.86779082,0,pacific
drifting_longlines,21.08333333,0,31.29498745,0,pacific
drifting_longlines,9050.716667,0,1853.396782,0,pacific
drifting_longlines,24.78333333,0,1.478240596,1,pacific
drifting_longlines,78.7,0,1344.382699,0,pacific
drifting_longlines,57.7,0,28.34814018,0,pacific
drifting_longlines,32.25,0,48.41445541,1,pacific
drifting_longlines,16.15,0,28.67740685,1,indian
drifting_longlines,16.18333333,0,37.84622965,1,pacific
drifting_longlines,23.76666667,0,12.17131192,1,pacific
drifting_longlines,14.35,0,151.0704121,1,pacific
drifting_longlines,12.36666667,0,112.1154971,1,pacific
drifting_longlines,15.51666667,0,47.21256504,1,pacific
drifting_longlines,12.28333333,0,61.46358298,1,pacific
drifting_longlines,13.4,0,74.2714758,1,pacific
drifting_longlines,17.15,0,31.6922319,1,pacific
drifting_longlines,16.55,0,247.2366256,1,pacific
drifting_longlines,40.65,0,525.1629092,0,pacific
drifting_longlines,17.26666667,0,171.43423,1,pacific
drifting_longlines,16.7,0,75.99430243,0,pacific
drifting_longlines,16.78333333,0,87.11895779,0,pacific
drifting_longlines,12.5,0,116.3027232,0,pacific
drifting_longlines,17.38333333,0,81.4917305,0,pacific
drifting_longlines,52.23333333,0,87.50367152,1,pacific
drifting_longlines,212.3333333,0,174.127963,0,pacific
drifting_longlines,35.38333333,0,52.16031838,0,pacific
drifting_longlines,20.36666667,0,57.21758707,1,pacific
drifting_longlines,12.33333333,0,106.4723679,1,pacific
drifting_longlines,24.53333333,0,9.864943341,0,pacific
drifting_longlines,12.1,0,170.0902039,1,pacific
drifting_longlines,15.28333333,0,71.03983917,1,pacific
drifting_longlines,829.7166667,0,1176.342732,0,pacific
drifting_longlines,28.48333333,0,85.32366058,0,indian
drifting_longlines,21.3,0,35.83502288,0,indian
drifting_longlines,21.66666667,0,40.58299486,0,indian
drifting_longlines,139,0,206.0058934,0,indian
drifting_longlines,253.3166667,0,147.1958142,0,indian
drifting_longlines,23.25,0,89.71714894,0,indian
drifting_longlines,14.98333333,0,234.6191798,0,pacific
drifting_longlines,12.73333333,0,14.76655965,0,indian
drifting_longlines,16.25,0,104.1468346,0,pacific
drifting_longlines,17.48333333,0,209.7805511,0,pacific
drifting_longlines,47.41666667,0,56.48615259,0,pacific
drifting_longlines,44.63333333,0,23.31851409,0,pacific
drifting_longlines,15.76666667,0,167.5044818,0,pacific
drifting_longlines,280.7166667,0,71.32919298,0,pacific
drifting_longlines,16.11666667,0,57.47738371,0,pacific
drifting_longlines,46.86666667,0,23.8826895,0,pacific
drifting_longlines,33.26666667,0,63.41299254,0,pacific
drifting_longlines,24.03333333,0,12.26460011,0,pacific
drifting_longlines,1709.75,0,1067.496824,0,pacific
drifting_longlines,335.35,0,2295.796129,1,pacific
drifting_longlines,813.5666667,0,119.3622565,0,pacific
drifting_longlines,25.21666667,0,116.8611685,0,pacific
drifting_longlines,78.3,0,379.7468207,1,pacific
drifting_longlines,55.96666667,0,123.5871661,0,pacific
drifting_longlines,17.06666667,0,34.10484605,0,pacific
drifting_longlines,13.3,0,5.064267565,0,pacific
drifting_longlines,20.43333333,0,34.89494248,0,pacific
drifting_longlines,22.06666667,0,49.60935554,0,pacific
drifting_longlines,17.61666667,0,62.0900617,0,atlantic
drifting_longlines,15.93333333,0,22.63709825,0,atlantic
drifting_longlines,16.8,0,36.53572608,0,atlantic
drifting_longlines,17.03333333,0,13.71532042,0,atlantic
drifting_longlines,40.16666667,0,2.993931118,0,atlantic
drifting_longlines,13.73333333,0,25.10672572,0,atlantic
drifting_longlines,34.91666667,0,343.5867171,1,pacific
drifting_longlines,27.91666667,0,154.7244732,0,pacific
drifting_longlines,60.61666667,0,185.9453627,0,pacific
drifting_longlines,14.63333333,0,105.9558275,1,pacific
drifting_longlines,12.56666667,0,11.26677263,1,pacific
drifting_longlines,20.4,0,315.433103,1,pacific
drifting_longlines,15.71666667,0,13.20540122,0,indian
drifting_longlines,16.45,0,45.11924693,1,indian
drifting_longlines,48.98333333,0,337.2715865,0,indian
drifting_longlines,20.58333333,0,19.93386225,1,indian
drifting_longlines,24.36666667,0,205.0267558,0,atlantic
drifting_longlines,12.01666667,0,151.8198385,0,pacific
